x,y,lightness
182,127,0.57
183,127,0.67
184,127,0.79
185,127,0.8
186,127,0.75
187,127,0.73
188,127,0.8
189,127,0.88
190,127,0.76
191,127,0.87
192,127,0.77
17,128,0.78
18,128,0.93
19,128,0.92
20,128,0.91
21,128,0.73
22,128,0.54
42,128,0.58
43,128,0.55
44,128,0.52
45,128,0.71
46,128,0.62
47,128,0.53
48,128,0.59
50,128,0.52
59,128,0.56
60,128,0.72
61,128,0.77
62,128,0.75
63,128,0.77
64,128,0.75
65,128,0.64
66,128,0.7
67,128,0.8
68,128,0.69
69,128,0.54
70,128,0.5
71,128,0.5
72,128,0.57
73,128,0.59
74,128,0.61
75,128,0.63
76,128,0.65
77,128,0.62
78,128,0.64
79,128,0.71
80,128,0.68
81,128,0.68
82,128,0.75
83,128,0.86
84,128,0.89
85,128,0.9
86,128,0.85
87,128,0.77
88,128,0.84
89,128,0.9
90,128,0.7
118,128,0.51
132,128,0.62
133,128,0.64
134,128,0.64
135,128,0.68
136,128,0.69
137,128,0.63
138,128,0.6
139,128,0.68
140,128,0.62
141,128,0.57
142,128,0.61
143,128,0.53
144,128,0.55
145,128,0.67
146,128,0.57
148,128,0.59
149,128,0.63
150,128,0.69
151,128,0.73
152,128,0.68
153,128,0.74
154,128,0.73
155,128,0.66
156,128,0.78
157,128,0.75
158,128,0.73
159,128,0.75
160,128,0.63
161,128,0.64
162,128,0.71
163,128,0.75
164,128,0.67
165,128,0.73
166,128,0.69
167,128,0.65
168,128,0.69
169,128,0.71
170,128,0.73
171,128,0.73
172,128,0.73
173,128,0.73
174,128,0.73
175,128,0.71
176,128,0.73
177,128,0.8
178,128,0.76
179,128,0.64
189,128,0.64
190,128,0.87
191,128,0.95
17,129,0.61
18,129,0.94
19,129,0.96
20,129,0.75
44,129,0.58
45,129,0.69
46,129,0.59
47,129,0.62
48,129,0.59
50,129,0.51
56,129,0.57
57,129,0.71
58,129,0.78
59,129,0.72
60,129,0.67
61,129,0.66
62,129,0.65
63,129,0.65
64,129,0.7
65,129,0.52
67,129,0.58
68,129,0.65
69,129,0.67
70,129,0.65
71,129,0.61
72,129,0.57
73,129,0.65
74,129,0.69
75,129,0.66
76,129,0.62
77,129,0.59
78,129,0.59
79,129,0.62
80,129,0.61
81,129,0.72
82,129,0.73
83,129,0.91
84,129,0.84
85,129,0.91
86,129,0.77
87,129,0.76
88,129,0.83
89,129,0.57
124,129,0.5
130,129,0.57
131,129,0.77
132,129,0.75
133,129,0.73
134,129,0.73
135,129,0.63
136,129,0.59
137,129,0.61
138,129,0.6
139,129,0.56
140,129,0.5
141,129,0.52
142,129,0.55
144,129,0.55
145,129,0.6
146,129,0.55
147,129,0.54
148,129,0.71
149,129,0.69
150,129,0.65
151,129,0.6
152,129,0.59
153,129,0.54
154,129,0.63
155,129,0.63
156,129,0.53
157,129,0.54
158,129,0.71
159,129,0.75
160,129,0.7
161,129,0.62
162,129,0.7
163,129,0.69
164,129,0.68
165,129,0.77
166,129,0.73
167,129,0.72
168,129,0.69
169,129,0.68
170,129,0.72
171,129,0.78
172,129,0.76
173,129,0.68
174,129,0.65
175,129,0.7
189,129,0.5
190,129,0.87
191,129,0.93
17,130,0.56
18,130,0.96
19,130,0.84
43,130,0.55
44,130,0.75
45,130,0.75
46,130,0.73
47,130,0.59
52,130,0.68
53,130,0.69
54,130,0.71
55,130,0.78
56,130,0.8
57,130,0.71
58,130,0.71
59,130,0.75
60,130,0.68
61,130,0.59
62,130,0.61
63,130,0.7
64,130,0.64
65,130,0.6
66,130,0.61
67,130,0.65
68,130,0.65
69,130,0.59
70,130,0.53
71,130,0.5
72,130,0.53
73,130,0.64
74,130,0.72
75,130,0.72
76,130,0.7
77,130,0.72
78,130,0.71
79,130,0.68
80,130,0.68
81,130,0.58
82,130,0.7
83,130,0.84
84,130,0.92
85,130,0.85
86,130,0.84
87,130,0.77
116,130,0.54
117,130,0.54
118,130,0.59
119,130,0.55
124,130,0.55
125,130,0.54
126,130,0.5
127,130,0.58
128,130,0.72
129,130,0.72
130,130,0.76
131,130,0.69
132,130,0.58
133,130,0.65
134,130,0.73
135,130,0.64
136,130,0.57
137,130,0.52
138,130,0.6
139,130,0.71
140,130,0.75
141,130,0.67
142,130,0.52
144,130,0.51
145,130,0.6
146,130,0.63
147,130,0.61
148,130,0.6
150,130,0.52
151,130,0.56
152,130,0.55
153,130,0.63
154,130,0.63
155,130,0.68
156,130,0.73
157,130,0.66
158,130,0.59
159,130,0.67
160,130,0.8
161,130,0.71
162,130,0.8
163,130,0.83
164,130,0.83
165,130,0.87
166,130,0.76
167,130,0.71
168,130,0.6
169,130,0.53
188,130,0.5
190,130,0.86
18,131,0.9
19,131,0.75
41,131,0.53
43,131,0.66
44,131,0.79
45,131,0.66
46,131,0.57
47,131,0.51
49,131,0.5
50,131,0.69
51,131,0.72
52,131,0.8
53,131,0.72
54,131,0.69
55,131,0.74
56,131,0.77
57,131,0.7
58,131,0.69
59,131,0.7
60,131,0.68
61,131,0.7
62,131,0.7
63,131,0.64
64,131,0.54
65,131,0.54
66,131,0.56
67,131,0.61
68,131,0.66
69,131,0.65
70,131,0.65
71,131,0.69
72,131,0.76
73,131,0.75
74,131,0.7
75,131,0.62
76,131,0.59
77,131,0.64
78,131,0.64
79,131,0.57
81,131,0.62
82,131,0.69
83,131,0.87
84,131,0.9
85,131,0.87
86,131,0.63
87,131,0.53
109,131,0.58
110,131,0.6
111,131,0.57
112,131,0.61
113,131,0.58
114,131,0.64
115,131,0.83
116,131,0.71
117,131,0.68
118,131,0.81
119,131,0.79
120,131,0.6
121,131,0.63
122,131,0.62
123,131,0.6
124,131,0.7
125,131,0.74
126,131,0.61
127,131,0.6
128,131,0.64
129,131,0.69
130,131,0.66
131,131,0.58
132,131,0.61
133,131,0.65
134,131,0.59
135,131,0.57
136,131,0.7
137,131,0.72
138,131,0.73
139,131,0.59
140,131,0.55
141,131,0.62
142,131,0.62
143,131,0.69
146,131,0.51
147,131,0.59
148,131,0.67
149,131,0.66
150,131,0.73
151,131,0.72
152,131,0.59
153,131,0.71
154,131,0.75
155,131,0.77
156,131,0.7
157,131,0.67
158,131,0.6
159,131,0.63
160,131,0.68
161,131,0.58
162,131,0.52
163,131,0.53
189,131,0.75
190,131,0.93
18,132,0.91
19,132,0.8
43,132,0.73
44,132,0.76
45,132,0.7
46,132,0.63
47,132,0.59
48,132,0.69
49,132,0.56
50,132,0.6
51,132,0.61
52,132,0.79
53,132,0.84
54,132,0.74
55,132,0.67
56,132,0.55
57,132,0.64
58,132,0.74
59,132,0.7
60,132,0.58
61,132,0.58
62,132,0.62
63,132,0.6
64,132,0.67
65,132,0.65
66,132,0.64
67,132,0.63
68,132,0.59
69,132,0.51
70,132,0.54
71,132,0.65
72,132,0.63
73,132,0.62
74,132,0.62
75,132,0.59
76,132,0.59
77,132,0.64
78,132,0.67
79,132,0.61
80,132,0.67
81,132,0.79
82,132,0.73
83,132,0.87
84,132,0.88
85,132,0.6
100,132,0.51
101,132,0.58
102,132,0.62
103,132,0.66
104,132,0.71
105,132,0.74
106,132,0.73
107,132,0.67
108,132,0.7
109,132,0.79
110,132,0.84
111,132,0.83
112,132,0.8
113,132,0.86
114,132,0.78
115,132,0.79
116,132,0.66
117,132,0.58
118,132,0.58
119,132,0.65
120,132,0.8
121,132,0.76
122,132,0.63
123,132,0.59
124,132,0.66
125,132,0.7
126,132,0.62
127,132,0.64
128,132,0.68
129,132,0.64
130,132,0.64
131,132,0.65
132,132,0.75
133,132,0.78
134,132,0.7
135,132,0.71
136,132,0.65
137,132,0.57
138,132,0.65
139,132,0.7
140,132,0.66
141,132,0.53
143,132,0.64
144,132,0.69
145,132,0.71
146,132,0.75
147,132,0.73
148,132,0.71
149,132,0.68
150,132,0.75
151,132,0.7
152,132,0.79
153,132,0.86
154,132,0.61
188,132,0.66
189,132,0.85
190,132,0.8
18,133,0.91
19,133,0.71
43,133,0.83
44,133,0.75
45,133,0.76
46,133,0.76
47,133,0.68
48,133,0.69
49,133,0.62
50,133,0.8
51,133,0.81
52,133,0.72
53,133,0.61
54,133,0.58
55,133,0.62
56,133,0.7
57,133,0.6
58,133,0.56
59,133,0.63
60,133,0.71
61,133,0.74
62,133,0.72
63,133,0.67
64,133,0.62
65,133,0.62
66,133,0.66
67,133,0.68
68,133,0.58
71,133,0.57
72,133,0.57
73,133,0.61
74,133,0.69
75,133,0.68
76,133,0.61
77,133,0.64
78,133,0.68
79,133,0.62
80,133,0.59
81,133,0.61
82,133,0.82
83,133,0.86
84,133,0.64
87,133,0.54
97,133,0.6
98,133,0.72
99,133,0.79
100,133,0.76
101,133,0.7
102,133,0.64
103,133,0.61
104,133,0.56
105,133,0.56
106,133,0.61
107,133,0.62
108,133,0.63
109,133,0.59
110,133,0.62
111,133,0.65
112,133,0.55
113,133,0.66
114,133,0.69
115,133,0.71
116,133,0.59
117,133,0.63
118,133,0.65
119,133,0.74
120,133,0.8
121,133,0.71
122,133,0.61
123,133,0.64
124,133,0.7
125,133,0.65
126,133,0.6
127,133,0.67
128,133,0.57
129,133,0.56
130,133,0.78
131,133,0.79
132,133,0.61
133,133,0.57
134,133,0.6
135,133,0.69
136,133,0.68
137,133,0.59
138,133,0.53
139,133,0.5
140,133,0.58
141,133,0.7
142,133,0.75
143,133,0.78
144,133,0.63
145,133,0.68
146,133,0.75
147,133,0.78
148,133,0.81
149,133,0.71
150,133,0.6
153,133,0.63
163,133,0.51
187,133,0.52
188,133,0.53
189,133,0.94
190,133,0.53
18,134,0.98
19,134,0.8
36,134,0.51
37,134,0.5
39,134,0.5
40,134,0.59
41,134,0.59
42,134,0.7
43,134,0.85
44,134,0.89
45,134,0.83
46,134,0.72
47,134,0.77
48,134,0.73
49,134,0.64
50,134,0.69
51,134,0.73
52,134,0.77
53,134,0.71
54,134,0.69
55,134,0.61
56,134,0.58
57,134,0.65
58,134,0.65
59,134,0.57
60,134,0.58
61,134,0.67
62,134,0.72
63,134,0.72
64,134,0.7
65,134,0.58
66,134,0.53
67,134,0.57
68,134,0.6
69,134,0.63
70,134,0.62
71,134,0.57
72,134,0.61
73,134,0.66
74,134,0.71
75,134,0.64
76,134,0.55
77,134,0.65
78,134,0.75
79,134,0.71
80,134,0.63
81,134,0.7
82,134,0.77
83,134,0.8
85,134,0.51
94,134,0.58
95,134,0.67
96,134,0.72
97,134,0.77
98,134,0.78
99,134,0.75
100,134,0.71
101,134,0.7
102,134,0.7
103,134,0.69
104,134,0.7
105,134,0.66
106,134,0.7
107,134,0.73
108,134,0.78
109,134,0.7
110,134,0.69
111,134,0.68
112,134,0.67
113,134,0.65
114,134,0.69
115,134,0.64
117,134,0.59
118,134,0.6
119,134,0.68
120,134,0.73
121,134,0.65
122,134,0.6
123,134,0.65
124,134,0.71
125,134,0.69
126,134,0.74
127,134,0.78
128,134,0.73
129,134,0.54
130,134,0.58
131,134,0.6
132,134,0.62
133,134,0.73
134,134,0.69
135,134,0.62
136,134,0.6
137,134,0.62
138,134,0.72
139,134,0.85
140,134,0.81
141,134,0.73
142,134,0.72
143,134,0.69
144,134,0.71
145,134,0.73
146,134,0.64
156,134,0.5
187,134,0.56
188,134,0.75
189,134,0.99
18,135,0.85
19,135,0.84
31,135,0.59
32,135,0.79
33,135,0.8
34,135,0.84
35,135,0.88
36,135,0.86
37,135,0.79
38,135,0.76
39,135,0.77
40,135,0.73
41,135,0.69
42,135,0.81
43,135,0.89
44,135,0.89
45,135,0.87
46,135,0.72
47,135,0.54
48,135,0.57
49,135,0.72
50,135,0.72
51,135,0.67
52,135,0.67
53,135,0.62
54,135,0.72
55,135,0.64
56,135,0.59
57,135,0.6
58,135,0.61
59,135,0.68
60,135,0.74
61,135,0.69
62,135,0.66
63,135,0.74
64,135,0.72
65,135,0.63
66,135,0.61
67,135,0.61
68,135,0.6
69,135,0.66
70,135,0.7
71,135,0.62
72,135,0.62
73,135,0.72
74,135,0.81
75,135,0.74
76,135,0.67
77,135,0.76
78,135,0.79
79,135,0.64
80,135,0.67
81,135,0.84
82,135,0.89
83,135,0.79
84,135,0.6
92,135,0.68
93,135,0.8
94,135,0.8
95,135,0.75
96,135,0.8
97,135,0.81
98,135,0.79
99,135,0.76
100,135,0.77
101,135,0.8
102,135,0.77
103,135,0.7
104,135,0.76
105,135,0.65
106,135,0.58
107,135,0.53
108,135,0.63
109,135,0.64
110,135,0.64
111,135,0.56
112,135,0.6
113,135,0.62
114,135,0.58
115,135,0.56
116,135,0.61
117,135,0.77
118,135,0.57
119,135,0.68
120,135,0.74
121,135,0.73
122,135,0.71
123,135,0.66
124,135,0.67
125,135,0.67
126,135,0.72
127,135,0.66
128,135,0.64
129,135,0.61
130,135,0.62
131,135,0.55
132,135,0.64
133,135,0.78
134,135,0.71
135,135,0.74
136,135,0.78
137,135,0.85
138,135,0.88
139,135,0.89
140,135,0.75
141,135,0.64
142,135,0.56
159,135,0.52
183,135,0.67
184,135,0.73
185,135,0.7
186,135,0.71
187,135,0.77
188,135,0.87
189,135,0.86
18,136,0.8
19,136,0.82
20,136,0.55
28,136,0.7
29,136,0.84
30,136,0.9
31,136,0.8
32,136,0.7
33,136,0.68
34,136,0.68
35,136,0.77
36,136,0.81
37,136,0.7
38,136,0.64
39,136,0.73
40,136,0.71
41,136,0.68
42,136,0.84
43,136,0.95
44,136,0.8
45,136,0.66
46,136,0.61
47,136,0.56
48,136,0.64
49,136,0.66
50,136,0.65
51,136,0.67
52,136,0.72
53,136,0.69
54,136,0.6
55,136,0.58
56,136,0.72
57,136,0.7
58,136,0.65
59,136,0.66
60,136,0.5
61,136,0.63
62,136,0.67
63,136,0.68
64,136,0.76
65,136,0.74
66,136,0.66
67,136,0.66
68,136,0.75
69,136,0.76
70,136,0.73
71,136,0.8
72,136,0.81
73,136,0.77
74,136,0.74
75,136,0.74
76,136,0.77
77,136,0.76
78,136,0.64
81,136,0.61
82,136,0.72
83,136,0.76
86,136,0.53
90,136,0.75
91,136,0.72
92,136,0.77
93,136,0.71
94,136,0.74
95,136,0.62
96,136,0.69
97,136,0.73
98,136,0.83
99,136,0.75
100,136,0.69
101,136,0.67
102,136,0.53
103,136,0.57
104,136,0.62
105,136,0.62
106,136,0.66
107,136,0.67
108,136,0.71
109,136,0.65
110,136,0.66
111,136,0.55
112,136,0.58
113,136,0.72
114,136,0.71
115,136,0.69
116,136,0.73
117,136,0.63
118,136,0.52
119,136,0.59
120,136,0.6
121,136,0.57
122,136,0.63
123,136,0.66
124,136,0.57
125,136,0.56
126,136,0.64
127,136,0.66
128,136,0.73
129,136,0.83
130,136,0.89
131,136,0.86
132,136,0.83
133,136,0.88
134,136,0.82
135,136,0.67
136,136,0.63
137,136,0.55
176,136,0.5
177,136,0.71
178,136,0.76
179,136,0.86
180,136,0.85
181,136,0.82
182,136,0.8
183,136,0.79
184,136,0.78
185,136,0.8
186,136,0.67
187,136,0.73
188,136,0.84
189,136,0.66
18,137,0.81
19,137,0.9
20,137,0.67
24,137,0.53
25,137,0.55
26,137,0.77
27,137,0.88
28,137,0.81
29,137,0.69
30,137,0.58
31,137,0.59
32,137,0.7
33,137,0.78
34,137,0.81
35,137,0.81
36,137,0.76
37,137,0.65
38,137,0.55
39,137,0.55
40,137,0.57
41,137,0.66
42,137,0.83
43,137,0.89
44,137,0.79
45,137,0.78
46,137,0.73
47,137,0.56
48,137,0.57
49,137,0.75
50,137,0.8
51,137,0.65
52,137,0.53
53,137,0.52
54,137,0.66
55,137,0.83
56,137,0.71
57,137,0.68
58,137,0.61
59,137,0.64
60,137,0.53
61,137,0.71
62,137,0.8
63,137,0.84
64,137,0.87
65,137,0.8
66,137,0.67
67,137,0.6
68,137,0.6
69,137,0.55
71,137,0.52
82,137,0.63
83,137,0.67
84,137,0.64
85,137,0.54
88,137,0.63
89,137,0.78
90,137,0.68
91,137,0.71
92,137,0.76
93,137,0.67
95,137,0.59
96,137,0.74
97,137,0.74
98,137,0.68
100,137,0.56
101,137,0.73
102,137,0.66
103,137,0.53
104,137,0.55
105,137,0.62
106,137,0.68
107,137,0.65
108,137,0.59
109,137,0.55
110,137,0.65
111,137,0.66
112,137,0.66
113,137,0.75
114,137,0.73
115,137,0.73
116,137,0.8
117,137,0.79
118,137,0.75
119,137,0.82
120,137,0.8
121,137,0.76
122,137,0.79
123,137,0.81
124,137,0.78
125,137,0.78
126,137,0.8
127,137,0.77
128,137,0.77
129,137,0.71
130,137,0.64
131,137,0.54
174,137,0.74
175,137,0.88
176,137,0.85
177,137,0.77
178,137,0.75
179,137,0.76
180,137,0.65
181,137,0.74
182,137,0.78
183,137,0.74
184,137,0.74
185,137,0.77
186,137,0.81
187,137,0.87
188,137,0.95
18,138,0.79
19,138,0.93
20,138,0.7
22,138,0.54
23,138,0.77
24,138,0.97
25,138,0.85
26,138,0.83
27,138,0.68
28,138,0.67
29,138,0.84
30,138,0.81
31,138,0.81
32,138,0.7
33,138,0.61
34,138,0.55
35,138,0.6
36,138,0.67
37,138,0.66
38,138,0.67
39,138,0.74
40,138,0.71
41,138,0.73
42,138,0.88
43,138,0.98
44,138,0.84
45,138,0.72
46,138,0.73
47,138,0.72
48,138,0.76
49,138,0.68
50,138,0.63
51,138,0.71
52,138,0.8
53,138,0.76
54,138,0.67
55,138,0.66
56,138,0.74
57,138,0.75
58,138,0.75
59,138,0.8
60,138,0.67
61,138,0.69
62,138,0.59
82,138,0.5
83,138,0.84
84,138,0.74
87,138,0.78
88,138,0.72
89,138,0.7
90,138,0.79
91,138,0.7
93,138,0.53
94,138,0.79
95,138,0.82
96,138,0.75
97,138,0.61
98,138,0.52
99,138,0.53
100,138,0.79
101,138,0.8
102,138,0.61
105,138,0.52
106,138,0.53
107,138,0.57
108,138,0.54
109,138,0.59
110,138,0.7
111,138,0.74
112,138,0.53
113,138,0.52
161,138,0.51
171,138,0.73
172,138,0.79
173,138,0.76
174,138,0.82
175,138,0.74
176,138,0.83
177,138,0.71
178,138,0.75
179,138,0.74
180,138,0.65
181,138,0.73
182,138,0.7
183,138,0.71
184,138,0.8
185,138,0.79
186,138,0.88
187,138,0.84
188,138,0.84
18,139,0.72
19,139,0.91
20,139,0.72
21,139,0.64
22,139,0.88
23,139,0.9
24,139,0.79
25,139,0.71
26,139,0.81
27,139,0.85
28,139,0.83
29,139,0.74
30,139,0.58
31,139,0.57
32,139,0.68
33,139,0.63
34,139,0.66
35,139,0.72
36,139,0.68
37,139,0.55
38,139,0.51
39,139,0.58
40,139,0.59
41,139,0.72
42,139,0.88
43,139,0.9
44,139,0.88
45,139,0.9
46,139,0.77
48,139,0.65
49,139,0.8
50,139,0.83
51,139,0.7
52,139,0.63
53,139,0.7
54,139,0.75
55,139,0.74
56,139,0.81
57,139,0.8
58,139,0.71
59,139,0.56
82,139,0.7
83,139,0.68
84,139,0.64
85,139,0.64
86,139,0.79
87,139,0.71
88,139,0.67
89,139,0.77
90,139,0.66
91,139,0.5
92,139,0.65
93,139,0.79
94,139,0.83
95,139,0.82
96,139,0.71
97,139,0.75
98,139,0.71
99,139,0.51
100,139,0.52
161,139,0.55
167,139,0.5
168,139,0.79
169,139,0.8
170,139,0.67
171,139,0.65
172,139,0.77
173,139,0.78
174,139,0.76
175,139,0.81
176,139,0.76
177,139,0.72
178,139,0.61
179,139,0.59
180,139,0.63
181,139,0.66
182,139,0.57
183,139,0.7
184,139,0.71
185,139,0.73
186,139,0.83
187,139,0.85
188,139,0.73
18,140,0.62
19,140,0.92
20,140,0.82
21,140,0.82
22,140,0.83
23,140,0.69
24,140,0.71
25,140,0.81
26,140,0.8
27,140,0.7
28,140,0.67
29,140,0.74
30,140,0.8
31,140,0.79
32,140,0.74
33,140,0.64
34,140,0.55
35,140,0.56
36,140,0.64
37,140,0.7
38,140,0.7
39,140,0.64
40,140,0.67
41,140,0.8
42,140,0.94
43,140,0.93
44,140,0.81
45,140,0.77
46,140,0.79
47,140,0.76
48,140,0.83
49,140,0.76
50,140,0.74
51,140,0.8
52,140,0.86
53,140,0.86
54,140,0.78
55,140,0.7
56,140,0.5
82,140,0.51
83,140,0.74
84,140,0.95
85,140,0.79
86,140,0.7
87,140,0.73
88,140,0.77
89,140,0.7
90,140,0.64
91,140,0.75
92,140,0.6
93,140,0.79
94,140,0.82
95,140,0.78
96,140,0.78
97,140,0.58
165,140,0.63
166,140,0.8
167,140,0.86
168,140,0.77
169,140,0.79
170,140,0.79
171,140,0.69
172,140,0.74
173,140,0.73
174,140,0.6
175,140,0.69
176,140,0.68
177,140,0.72
178,140,0.6
179,140,0.7
180,140,0.79
181,140,0.74
182,140,0.63
183,140,0.66
184,140,0.71
185,140,0.75
186,140,0.8
187,140,0.94
188,140,0.57
18,141,0.51
19,141,0.92
20,141,0.88
21,141,0.84
22,141,0.75
23,141,0.79
24,141,0.76
25,141,0.75
26,141,0.7
27,141,0.73
28,141,0.72
29,141,0.63
30,141,0.66
31,141,0.74
32,141,0.77
33,141,0.69
34,141,0.66
35,141,0.65
36,141,0.6
37,141,0.58
38,141,0.6
39,141,0.61
40,141,0.71
41,141,0.84
42,141,0.94
43,141,0.92
44,141,0.84
45,141,0.82
46,141,0.79
47,141,0.72
48,141,0.82
49,141,0.88
50,141,0.86
51,141,0.68
52,141,0.51
83,141,0.98
84,141,0.79
85,141,0.69
86,141,0.84
87,141,0.62
88,141,0.85
89,141,0.65
90,141,0.65
91,141,0.83
92,141,0.82
93,141,0.9
94,141,0.89
95,141,0.78
103,141,0.52
148,141,0.57
153,141,0.5
162,141,0.63
163,141,0.7
164,141,0.63
165,141,0.75
166,141,0.79
167,141,0.78
168,141,0.89
169,141,0.66
170,141,0.67
171,141,0.59
172,141,0.63
173,141,0.78
174,141,0.7
175,141,0.71
176,141,0.74
177,141,0.76
178,141,0.69
179,141,0.79
180,141,0.76
181,141,0.74
182,141,0.81
183,141,0.82
184,141,0.74
185,141,0.74
186,141,0.79
187,141,0.96
19,142,0.91
20,142,0.89
21,142,0.84
22,142,0.84
23,142,0.92
24,142,0.64
25,142,0.74
26,142,0.77
27,142,0.68
28,142,0.62
29,142,0.6
30,142,0.62
31,142,0.72
32,142,0.66
33,142,0.52
34,142,0.51
35,142,0.62
36,142,0.66
37,142,0.68
38,142,0.75
39,142,0.8
40,142,0.88
41,142,0.86
42,142,0.91
43,142,0.94
44,142,0.85
45,142,0.74
46,142,0.8
47,142,0.95
48,142,0.84
49,142,0.56
83,142,0.73
84,142,0.82
85,142,0.87
86,142,0.67
87,142,0.76
88,142,0.81
89,142,0.7
90,142,0.84
91,142,0.86
92,142,0.89
93,142,0.73
94,142,0.7
95,142,0.51
151,142,0.53
158,142,0.5
159,142,0.65
160,142,0.77
161,142,0.7
162,142,0.62
163,142,0.64
164,142,0.67
165,142,0.76
166,142,0.81
167,142,0.83
168,142,0.69
169,142,0.62
170,142,0.71
171,142,0.63
172,142,0.52
173,142,0.57
174,142,0.61
175,142,0.75
176,142,0.7
177,142,0.73
178,142,0.73
179,142,0.79
180,142,0.73
181,142,0.72
182,142,0.7
183,142,0.71
184,142,0.68
185,142,0.66
186,142,0.8
187,142,0.86
19,143,0.92
20,143,0.91
21,143,0.9
22,143,0.9
23,143,0.69
24,143,0.65
25,143,0.66
26,143,0.77
27,143,0.72
28,143,0.67
29,143,0.61
30,143,0.51
31,143,0.68
32,143,0.74
33,143,0.69
34,143,0.67
35,143,0.65
36,143,0.59
37,143,0.64
38,143,0.74
39,143,0.77
40,143,0.86
41,143,0.95
42,143,0.9
43,143,0.76
44,143,0.73
45,143,0.8
46,143,0.75
47,143,0.59
82,143,0.57
83,143,0.65
84,143,0.84
85,143,0.83
86,143,0.8
87,143,0.82
88,143,0.82
89,143,0.68
90,143,0.76
91,143,0.74
147,143,0.56
149,143,0.5
156,143,0.63
157,143,0.65
158,143,0.66
159,143,0.7
160,143,0.64
161,143,0.68
162,143,0.66
163,143,0.75
164,143,0.72
165,143,0.53
166,143,0.57
167,143,0.75
168,143,0.79
169,143,0.69
170,143,0.55
171,143,0.54
172,143,0.71
173,143,0.73
174,143,0.62
175,143,0.66
176,143,0.74
177,143,0.71
178,143,0.57
179,143,0.55
180,143,0.72
181,143,0.83
182,143,0.68
183,143,0.79
184,143,0.89
185,143,0.79
186,143,0.88
187,143,0.65
19,144,0.86
20,144,0.93
21,144,0.89
22,144,0.81
23,144,0.7
24,144,0.83
25,144,0.65
26,144,0.56
27,144,0.69
28,144,0.7
29,144,0.78
30,144,0.76
31,144,0.7
32,144,0.7
33,144,0.73
34,144,0.74
35,144,0.73
36,144,0.7
37,144,0.6
39,144,0.68
40,144,0.91
41,144,0.91
42,144,0.78
45,144,0.58
71,144,0.5
73,144,0.53
74,144,0.6
75,144,0.65
76,144,0.68
77,144,0.67
78,144,0.67
79,144,0.71
80,144,0.73
81,144,0.74
82,144,0.68
83,144,0.68
84,144,0.79
85,144,0.88
86,144,0.78
87,144,0.82
88,144,0.71
89,144,0.79
90,144,0.52
115,144,0.55
116,144,0.58
117,144,0.62
118,144,0.65
119,144,0.71
120,144,0.67
121,144,0.71
122,144,0.75
123,144,0.65
124,144,0.64
125,144,0.54
153,144,0.66
154,144,0.57
155,144,0.56
156,144,0.73
157,144,0.7
158,144,0.63
159,144,0.73
160,144,0.76
161,144,0.6
162,144,0.57
163,144,0.66
164,144,0.65
165,144,0.64
166,144,0.73
167,144,0.68
168,144,0.63
169,144,0.67
170,144,0.73
171,144,0.6
172,144,0.62
173,144,0.73
174,144,0.65
175,144,0.65
176,144,0.73
177,144,0.78
178,144,0.78
179,144,0.7
180,144,0.69
181,144,0.7
182,144,0.52
183,144,0.58
184,144,0.87
185,144,0.84
186,144,0.97
19,145,0.59
20,145,0.9
21,145,0.95
22,145,0.88
23,145,0.84
24,145,0.72
25,145,0.8
26,145,0.9
27,145,0.95
28,145,0.81
29,145,0.82
30,145,0.77
31,145,0.68
32,145,0.61
33,145,0.59
34,145,0.5
39,145,0.79
40,145,0.88
41,145,0.6
42,145,0.66
64,145,0.55
65,145,0.62
66,145,0.63
67,145,0.61
68,145,0.72
69,145,0.68
70,145,0.64
71,145,0.62
72,145,0.65
73,145,0.62
74,145,0.61
75,145,0.67
76,145,0.76
77,145,0.75
78,145,0.7
79,145,0.68
80,145,0.78
81,145,0.69
82,145,0.51
83,145,0.62
84,145,0.77
85,145,0.73
86,145,0.81
87,145,0.78
88,145,0.79
89,145,0.65
108,145,0.56
109,145,0.72
110,145,0.71
111,145,0.74
112,145,0.82
113,145,0.82
114,145,0.71
115,145,0.77
116,145,0.84
117,145,0.76
118,145,0.67
119,145,0.69
120,145,0.75
121,145,0.73
122,145,0.75
123,145,0.69
124,145,0.75
125,145,0.74
126,145,0.77
127,145,0.85
128,145,0.7
129,145,0.72
130,145,0.82
131,145,0.77
132,145,0.7
133,145,0.68
134,145,0.69
135,145,0.65
136,145,0.61
137,145,0.6
138,145,0.6
139,145,0.51
140,145,0.56
141,145,0.63
142,145,0.55
143,145,0.57
144,145,0.55
145,145,0.55
146,145,0.55
147,145,0.62
148,145,0.63
149,145,0.68
150,145,0.66
151,145,0.68
152,145,0.7
153,145,0.8
154,145,0.67
155,145,0.59
156,145,0.66
157,145,0.6
158,145,0.53
159,145,0.56
160,145,0.53
161,145,0.59
162,145,0.71
163,145,0.81
164,145,0.59
165,145,0.61
166,145,0.76
167,145,0.79
168,145,0.74
169,145,0.62
170,145,0.65
171,145,0.61
172,145,0.6
173,145,0.65
174,145,0.67
175,145,0.82
176,145,0.68
181,145,0.67
182,145,0.53
183,145,0.51
184,145,0.8
185,145,0.83
186,145,0.81
19,146,0.62
20,146,0.99
21,146,0.9
22,146,0.85
23,146,0.9
24,146,0.95
25,146,0.92
26,146,0.84
27,146,0.72
28,146,0.51
39,146,0.82
